Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kolkata,PM2.5 - Principal,2020-01-01 01:00 AM,2020,01,01,01,271.1,321,Hazardous,264.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 02:00 AM,2020,01,01,02,297.3,347,Hazardous,321.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 03:00 AM,2020,01,01,03,288.9,339,Hazardous,281.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 04:00 AM,2020,01,01,04,253.6,304,Hazardous,219.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 05:00 AM,2020,01,01,05,206.5,256,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 06:00 AM,2020,01,01,06,182.1,232,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 07:00 AM,2020,01,01,07,179.0,229,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 08:00 AM,2020,01,01,08,191.0,241,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 09:00 AM,2020,01,01,09,223.0,273,Very Unhealthy,255.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 10:00 AM,2020,01,01,10,208.0,258,Very Unhealthy,193.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 11:00 AM,2020,01,01,11,176.9,227,Very Unhealthy,146.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 12:00 PM,2020,01,01,12,155.9,206,Very Unhealthy,135.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 01:00 PM,2020,01,01,13,132.4,191,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 02:00 PM,2020,01,01,14,118.7,184,Unhealthy,105.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 03:00 PM,2020,01,01,15,111.3,180,Unhealthy,104.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 04:00 PM,2020,01,01,16,106.1,177,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 05:00 PM,2020,01,01,17,110.5,179,Unhealthy,115.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 06:00 PM,2020,01,01,18,127.2,188,Unhealthy,144.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 07:00 PM,2020,01,01,19,165.6,216,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 08:00 PM,2020,01,01,20,228.8,279,Very Unhealthy,292.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 09:00 PM,2020,01,01,21,288.9,339,Hazardous,349.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 10:00 PM,2020,01,01,22,300.4,350,Hazardous,312.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-01 11:00 PM,2020,01,01,23,284.7,335,Hazardous,269.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 12:00 AM,2020,01,02,00,254.8,305,Hazardous,225.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 01:00 AM,2020,01,02,01,240.4,290,Very Unhealthy,226.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 02:00 AM,2020,01,02,02,221.7,272,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 03:00 AM,2020,01,02,03,206.3,256,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 04:00 AM,2020,01,02,04,192.7,243,Very Unhealthy,179.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 05:00 AM,2020,01,02,05,186.8,237,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 06:00 AM,2020,01,02,06,176.4,227,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 07:00 AM,2020,01,02,07,186.2,236,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 08:00 AM,2020,01,02,08,187.0,237,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 09:00 AM,2020,01,02,09,184.2,234,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 10:00 AM,2020,01,02,10,184.8,235,Very Unhealthy,185.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 11:00 AM,2020,01,02,11,182.1,232,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 12:00 PM,2020,01,02,12,178.3,229,Very Unhealthy,169.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 01:00 PM,2020,01,02,13,170.9,221,Very Unhealthy,151.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 02:00 PM,2020,01,02,14,149.5,200,Unhealthy,122.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 03:00 PM,2020,01,02,15,112.0,180,Unhealthy,82.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 04:00 PM,2020,01,02,16,106.0,177,Unhealthy,100.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 05:00 PM,2020,01,02,17,112.5,180,Unhealthy,119.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 06:00 PM,2020,01,02,18,145.7,198,Unhealthy,179.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 07:00 PM,2020,01,02,19,172.8,223,Very Unhealthy,200.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 08:00 PM,2020,01,02,20,184.4,235,Very Unhealthy,196.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 09:00 PM,2020,01,02,21,208.7,259,Very Unhealthy,233.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 10:00 PM,2020,01,02,22,242.3,292,Very Unhealthy,276.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-02 11:00 PM,2020,01,02,23,254.6,305,Hazardous,267.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 12:00 AM,2020,01,03,00,213.8,264,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 01:00 AM,2020,01,03,01,176.4,227,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 02:00 AM,2020,01,03,02,157.7,208,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 03:00 AM,2020,01,03,03,148.8,199,Unhealthy,140.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 04:00 AM,2020,01,03,04,125.9,187,Unhealthy,103.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 05:00 AM,2020,01,03,05,97.9,173,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 06:00 AM,2020,01,03,06,78.4,163,Unhealthy,59.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 07:00 AM,2020,01,03,07,62.2,154,Unhealthy,46.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 08:00 AM,2020,01,03,08,51.0,139,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 09:00 AM,2020,01,03,09,38.5,108,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 10:00 AM,2020,01,03,10,29.7,88,Moderate,21.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 11:00 AM,2020,01,03,11,27.8,84,Moderate,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 12:00 PM,2020,01,03,12,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 01:00 PM,2020,01,03,13,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 02:00 PM,2020,01,03,14,29.9,88,Moderate,35.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 03:00 PM,2020,01,03,15,27.9,84,Moderate,26.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 04:00 PM,2020,01,03,16,30.4,89,Moderate,33.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 05:00 PM,2020,01,03,17,36.7,104,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 06:00 PM,2020,01,03,18,39.8,112,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 07:00 PM,2020,01,03,19,42.4,118,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 08:00 PM,2020,01,03,20,48.7,134,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 09:00 PM,2020,01,03,21,57.8,152,Unhealthy,67.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 10:00 PM,2020,01,03,22,52.4,143,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-03 11:00 PM,2020,01,03,23,44.7,124,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 12:00 AM,2020,01,04,00,46.3,128,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 01:00 AM,2020,01,04,01,61.1,154,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 02:00 AM,2020,01,04,02,67.5,157,Unhealthy,74.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 03:00 AM,2020,01,04,03,71.8,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 04:00 AM,2020,01,04,04,70.9,159,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 05:00 AM,2020,01,04,05,67.9,157,Unhealthy,65.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 06:00 AM,2020,01,04,06,76.9,162,Unhealthy,86.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 07:00 AM,2020,01,04,07,82.4,165,Unhealthy,88.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 08:00 AM,2020,01,04,08,90.2,169,Unhealthy,98.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 09:00 AM,2020,01,04,09,99.6,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 10:00 AM,2020,01,04,10,82.8,165,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 11:00 AM,2020,01,04,11,66.4,157,Unhealthy,50.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 12:00 PM,2020,01,04,12,60.2,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 01:00 PM,2020,01,04,13,54.5,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 02:00 PM,2020,01,04,14,46.2,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 03:00 PM,2020,01,04,15,49.1,134,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 04:00 PM,2020,01,04,16,54.5,148,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 05:00 PM,2020,01,04,17,62.2,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 06:00 PM,2020,01,04,18,84.1,166,Unhealthy,106.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 07:00 PM,2020,01,04,19,110.0,179,Unhealthy,136.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 08:00 PM,2020,01,04,20,132.5,191,Unhealthy,155.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 09:00 PM,2020,01,04,21,168.2,219,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 10:00 PM,2020,01,04,22,191.6,242,Very Unhealthy,215.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-04 11:00 PM,2020,01,04,23,239.3,289,Very Unhealthy,287.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 12:00 AM,2020,01,05,00,256.7,307,Hazardous,274.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 01:00 AM,2020,01,05,01,235.3,285,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 02:00 AM,2020,01,05,02,234.7,284,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 03:00 AM,2020,01,05,03,212.8,263,Very Unhealthy,191.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 04:00 AM,2020,01,05,04,188.9,239,Very Unhealthy,165.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 05:00 AM,2020,01,05,05,144.9,197,Unhealthy,101.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 06:00 AM,2020,01,05,06,117.4,183,Unhealthy,90.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 07:00 AM,2020,01,05,07,102.2,175,Unhealthy,87.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 08:00 AM,2020,01,05,08,91.6,170,Unhealthy,81.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 09:00 AM,2020,01,05,09,93.7,171,Unhealthy,96.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 10:00 AM,2020,01,05,10,98.3,173,Unhealthy,103.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 11:00 AM,2020,01,05,11,98.6,173,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 12:00 PM,2020,01,05,12,98.8,173,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 01:00 PM,2020,01,05,13,96.3,172,Unhealthy,94.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 02:00 PM,2020,01,05,14,88.1,168,Unhealthy,80.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 03:00 PM,2020,01,05,15,91.0,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 04:00 PM,2020,01,05,16,93.9,171,Unhealthy,99.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 05:00 PM,2020,01,05,17,97.6,173,Unhealthy,108.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 06:00 PM,2020,01,05,18,106.4,177,Unhealthy,121.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 07:00 PM,2020,01,05,19,121.2,185,Unhealthy,138.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 08:00 PM,2020,01,05,20,156.3,207,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 09:00 PM,2020,01,05,21,179.6,230,Very Unhealthy,203.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 10:00 PM,2020,01,05,22,232.3,282,Very Unhealthy,285.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-05 11:00 PM,2020,01,05,23,300.7,351,Hazardous,369.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 12:00 AM,2020,01,06,00,311.3,361,Hazardous,322.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 01:00 AM,2020,01,06,01,297.7,348,Hazardous,284.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 02:00 AM,2020,01,06,02,296.8,347,Hazardous,296.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 03:00 AM,2020,01,06,03,280.9,331,Hazardous,265.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 04:00 AM,2020,01,06,04,262.4,313,Hazardous,244.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 05:00 AM,2020,01,06,05,237.2,287,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 06:00 AM,2020,01,06,06,220.6,270,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 07:00 AM,2020,01,06,07,195.3,245,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 08:00 AM,2020,01,06,08,177.6,228,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 09:00 AM,2020,01,06,09,162.8,213,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 10:00 AM,2020,01,06,10,124.3,187,Unhealthy,86.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 11:00 AM,2020,01,06,11,109.1,179,Unhealthy,94.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 12:00 PM,2020,01,06,12,94.0,171,Unhealthy,79.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 01:00 PM,2020,01,06,13,83.4,165,Unhealthy,73.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 02:00 PM,2020,01,06,14,79.7,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 03:00 PM,2020,01,06,15,76.8,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 04:00 PM,2020,01,06,16,72.8,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 05:00 PM,2020,01,06,17,79.9,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 06:00 PM,2020,01,06,18,101.4,175,Unhealthy,123.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 07:00 PM,2020,01,06,19,129.2,189,Unhealthy,157.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 08:00 PM,2020,01,06,20,154.6,205,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 09:00 PM,2020,01,06,21,172.3,223,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 10:00 PM,2020,01,06,22,171.1,221,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-06 11:00 PM,2020,01,06,23,168.5,219,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 12:00 AM,2020,01,07,00,169.3,220,Very Unhealthy,170.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 01:00 AM,2020,01,07,01,163.6,214,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 02:00 AM,2020,01,07,02,155.8,206,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 03:00 AM,2020,01,07,03,157.9,208,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 04:00 AM,2020,01,07,04,159.9,210,Very Unhealthy,162.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 05:00 AM,2020,01,07,05,162.3,213,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 06:00 AM,2020,01,07,06,164.2,215,Very Unhealthy,168.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 07:00 AM,2020,01,07,07,190.1,240,Very Unhealthy,234.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 08:00 AM,2020,01,07,08,201.9,252,Very Unhealthy,222.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 09:00 AM,2020,01,07,09,215.5,265,Very Unhealthy,237.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 10:00 AM,2020,01,07,10,218.4,268,Very Unhealthy,223.0,UG/M3,1 Hr,Valid
Kolkata,PM2.5 - Principal,2020-01-07 11:00 AM,2020,01,07,11,204.3,254,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
